1.148931896198830821e-01
3.594381114667917765e-01
4.005868296940899298e-01
4.164504044493256285e-01
4.280470029036312907e-01
7.063644019627102200e-01
5.271724608390309097e-01
7.158960618618381844e-01
8.009566398304894808e-01
8.183044794128239152e-01
8.249412812315110033e-01
8.606331621264755594e-01
7.827106759479515175e-01
8.500550649062927899e-01
8.641548576820186067e-01
7.035978795992785528e-01
9.476469633869468723e-01
7.158605226846705971e-01
6.151114903407159940e-01
