1.140818078869306612e-01
3.061054762711308830e-01
3.986627861574049136e-01
4.119344711363331357e-01
4.826548426344277054e-01
6.332297211372028833e-01
7.069823141973874403e-01
5.390609263182072342e-01
7.124959345477690498e-01
8.493617816463796544e-01
7.982762473262104974e-01
8.566643366898555323e-01
8.378428074573102124e-01
9.279091427341978893e-01
6.962752946208564664e-01
8.587548369245929791e-01
8.671941003055751995e-01
8.836204972950274517e-01
4.790034320760866438e-01
