1.912328884830020170e-01,2.140776960271455476e-01,1.979355307258566787e-01,2.298614477484169361e-01,2.401560199747609647e-01,2.103916386834619179e-01,1.568816036579546713e-01,1.442588480008794027e-01,1.441104182559148905e-01,1.696666977185332104e-01,1.354748054816715674e-01,8.923324315184237923e-03,2.857844253593693762e-01,4.339311196756372446e-01,4.485849240766239809e-01,4.775128730670374910e-01
1.826472877219477431e-01,2.043767090524481744e-01,2.243691942874731782e-01,1.849789900330558179e-01,1.457865448576643741e-01,1.278627485892933346e-01,1.815973934173702453e-01,9.204910819789276222e-02,1.582516048992121671e-01,1.551358028483728300e-02,6.203697340377675035e-02,2.836235142417535271e-01,6.410623289850611584e-02,9.684367881435897163e-02,3.791347050505174399e-01,3.852018102230769792e-01
2.065656261135243310e-01,1.983956733578851050e-01,2.372071361440179216e-01,1.999713078390386867e-01,2.226351516925652585e-01,2.061532757363605806e-01,1.414847574961606291e-01,1.191457064811993760e-01,1.130017867860703268e-01,1.631168015131359561e-01,9.331012478327441184e-02,1.501905168255862066e-01,1.170800128251425487e-01,4.349269939472777402e-01,4.342427997133501694e-01,4.805105877248602164e-01
1.385462261241857118e-01,1.936746288295445595e-01,1.700911111378227702e-01,1.886296923091959343e-01,1.516097472707035598e-01,1.893251582000410049e-01,2.257054849040191491e-01,1.491559106021956571e-01,1.188933992805935036e-01,2.828123533575686022e-01,1.322360328515286843e-01,2.793627267926661051e-01,8.845533694990068141e-02,3.690939904609790156e-01,3.767275626619048801e-01,4.273778129494351097e-01
2.081366028632180565e-01,1.800517960221657277e-01,1.691140251613418855e-01,1.441305935224478918e-01,2.007567860182549735e-01,2.208402650578195903e-01,1.347956173577469496e-01,7.238814102453516863e-02,1.162111375296468775e-02,9.954008723846320683e-02,1.054494275321903735e-02,2.858225565105209087e-01,2.842431157072191628e-01,1.361734227616003164e-02,3.780392882162222357e-01,4.382126394179660100e-01
1.644735278916273635e-01,2.380631514876083155e-01,1.483470444460305848e-01,2.021030733070384167e-01,2.150735634717533262e-01,1.808270090963499110e-01,6.238170509325825785e-02,1.378426913811943433e-01,1.412192584929449490e-01,6.132292081963266334e-02,9.685145103744818851e-02,2.801127160553817386e-01,4.283245936377103602e-01,3.764268862315627850e-01,4.517275086230476688e-01,4.555447810274042553e-01
1.618402920082218643e-01,2.302433121323966825e-01,2.546365878120278037e-01,1.806091085351960723e-01,1.899962578281771397e-01,1.604998942800852646e-01,1.931132335108819709e-01,1.681410425311632983e-01,1.233075439846613719e-01,1.157624877049002049e-01,1.364617929460824365e-02,3.628212851754731433e-02,3.749587134612124562e-01,4.130030033684753410e-01,4.668619101338437605e-01,4.737107693564261424e-01
2.052515505657865613e-01,1.526088585213471183e-01,1.704186376829191774e-01,1.739911007707511947e-01,1.553619775242334189e-01,1.496219059336555968e-01,1.599808637670758760e-01,9.020372907277891816e-02,7.900304018168266551e-02,1.220566482422824964e-02,9.750108397851890707e-02,2.854919747367545835e-01,1.261140240489782259e-02,1.097986701359207444e-02,4.681084417970127753e-01,4.098143573384489535e-01
2.272045782097612820e-01,1.444498935143691820e-01,1.340470648765688111e-01,1.148278069033725479e-01,1.455415909351410186e-01,1.506734048389536118e-01,2.173705315633335799e-01,1.237790969141840530e-01,1.565804360207067314e-01,1.708080243396994102e-01,8.755642317207559810e-02,2.840325788223958536e-01,4.222528272126271909e-01,1.758304974402271487e-02,3.802059863513945759e-01,4.670404251648359040e-01
1.959022680032638242e-01,2.228506477773192218e-01,1.890755596823318063e-01,2.153840188170395020e-01,2.196591296865133824e-01,1.702030662584731457e-01,2.041757162570228268e-01,6.519245220586074308e-02,1.377362792690961513e-01,1.100161717548412549e-01,1.511777055715703699e-01,1.504347867261204286e-01,2.839117648716177889e-01,2.955304497280429876e-01,4.676013533777263476e-01,4.616512982877101212e-01
2.016162207821083352e-01,1.970462057071893369e-01,2.250583237655418012e-01,1.647160630003940696e-01,2.031583194219540034e-01,1.899729680875543725e-01,9.762715066300396705e-02,2.033421405882248900e-01,1.514729438222295610e-01,1.571274788982873760e-01,2.856255810240783677e-01,8.491210567023624312e-02,2.851181527995219622e-01,4.271021653537319107e-01,3.706973987818245053e-01,4.392671928300859174e-01
1.678740053843904567e-01,1.218290461594263296e-01,1.388633492880774201e-01,2.561386986258176179e-01,1.934359681135275899e-01,1.704244375244783061e-01,1.860007035658060859e-01,1.306436768416202876e-01,1.759465120269670391e-01,1.442033948668844656e-01,8.304498050743928939e-02,5.106357577458597169e-02,9.346740863958040435e-02,3.644996713950006129e-01,4.229617703052082622e-01,4.606454103918907195e-01
1.669438203240947438e-01,2.265231713874417130e-01,1.886920507083139908e-01,1.743867204667099713e-01,1.955962115959849201e-01,1.498391006275779924e-01,1.514285097608688846e-01,2.234238121362857876e-01,1.364169433277097332e-01,1.948244727769089524e-01,6.877461103870102267e-03,9.677545735158606111e-02,2.862759445267127889e-01,2.868518296515465416e-01,2.857477083441169463e-01,4.265203988736410712e-01
1.905315747337904542e-01,1.155657957945882830e-01,1.497961665584616187e-01,1.347090033112640362e-01,1.821958692493445831e-01,1.563569979599210569e-01,1.058479950902170702e-01,1.616149233133126473e-01,1.264461368887604721e-02,1.564095644647846839e-01,2.840551009280679606e-01,1.276372427792297863e-02,3.746391683262031980e-01,4.255515855769914091e-01,2.916501867514462165e-01,4.385761823232193213e-01
2.083317040474098603e-01,2.063070328482699001e-01,1.725327877824797684e-01,1.231156028690578025e-01,1.350578493480017739e-01,1.436318962077963723e-01,2.020377111408871718e-01,1.466854390348437676e-01,1.808527355692556571e-01,7.963621822062498523e-02,9.507870199641486886e-02,9.390102472839270686e-02,4.333324895885589667e-01,2.831117577217543979e-01,3.824507014845992536e-01,4.735388830540479543e-01
2.313462029691813471e-01,2.091834915352110968e-01,1.393793170766948475e-01,1.740071437792715114e-01,1.779412021674409150e-01,1.604281513936427206e-01,1.262817762546225298e-01,9.683642185246459089e-02,8.259012801111885460e-02,1.679153284290586801e-01,2.920025341393073792e-01,8.198762163280334803e-02,2.833277911210289046e-01,2.808429828497364111e-01,1.092790452908750515e-01,3.801587981730194521e-01
2.141433385470317141e-01,2.127122377054291580e-01,1.319104635399186154e-01,1.586662485555179192e-01,2.206265633305734553e-01,1.285562492184690320e-01,1.838865472311995153e-01,1.698241634352961604e-01,1.301092341239887262e-01,2.249304328079292925e-01,1.626197250079508549e-01,2.812301407770151918e-01,2.901510077582860614e-01,2.989563037635495357e-01,4.391665455974076426e-01,4.689796828809008056e-01
2.021570659156432248e-01,2.327834623938884462e-01,1.927501996985425958e-01,1.793587559317057489e-01,1.594077372684770955e-01,1.460251692494360098e-01,1.764852612152236211e-01,1.445516323496547351e-01,7.866186456305739039e-02,1.187710279956822879e-01,8.994436350616695497e-02,1.099062468384449376e-01,2.908501668136166951e-01,3.660145202933661190e-01,3.798926236443294080e-01,4.419674756438798924e-01
2.186927071900258701e-01,1.373395026191830681e-01,1.573821799181308878e-01,1.725325408363756752e-01,1.237540516953624242e-01,2.542657790955285546e-01,1.383675049956419045e-01,1.778477691158006357e-01,9.011803187106010027e-02,1.385836656284970270e-01,1.638288965118011448e-02,1.166072709862044920e-01,9.310545471405094753e-02,4.279643497805449837e-01,3.797661327259274633e-01,3.674974824840799292e-01
1.901420866065544057e-01,1.726447646117750534e-01,2.257401265773962828e-01,2.328724619381388194e-01,2.648366394110338029e-01,1.678296903602754797e-01,1.367188885034294199e-01,1.447449406820448814e-01,1.360968841206614266e-01,6.204590111852301137e-02,1.582607257157073455e-01,7.593561742984095142e-02,2.852696080868695194e-01,1.206390580765985682e-01,4.625200378505180399e-01,4.334790232904894292e-01
2.180278400660948246e-01,2.259264160598181415e-01,2.424530235372233389e-01,2.525416039032962745e-01,2.233715999846011546e-01,1.451583432706583243e-01,2.403602296831952867e-01,2.515611750526464130e-01,8.087039214037587687e-02,1.610460907304351597e-01,1.044422477730247711e-01,1.172236133682486997e-01,3.773454399329799758e-01,3.707208960840988610e-01,4.372877772173756061e-01,4.683123359589156931e-01
2.252190071623304257e-01,2.143480496972546279e-01,1.612047236500520897e-01,1.743626580555743544e-01,4.837652168086575832e-02,9.427284579474723425e-02,2.360324904812271529e-01,2.442305683226511925e-01,1.122778891394396322e-01,8.785966259296398850e-02,1.100294970178639642e-01,1.375073914543547549e-01,1.891135373380905399e-02,3.789212252831941630e-01,2.849718968481257941e-01,4.802611475958805665e-01
1.730941803637306708e-01,2.241440479954848741e-01,2.105983260788511502e-01,1.856045732660860648e-01,2.136765233084932381e-01,1.287672817465325414e-01,2.291089845365337219e-01,1.785416310170782617e-01,1.381022572565875073e-01,1.541224626859856173e-01,1.436047434787854071e-01,3.750110346971267661e-01,2.805450769716940074e-01,4.659009695248523819e-01,4.067094614077392256e-01,4.570902023469072817e-01
2.428017088217113428e-01,2.514000419379593954e-01,2.142615415334729601e-01,1.608740935897345903e-01,2.292824931802204813e-01,1.484204094391051720e-01,1.179398548006949238e-01,1.138688989143296360e-01,1.735702164442128048e-01,1.018048530953837433e-01,1.727727964608228306e-01,2.805712393437552743e-01,2.879229118629111905e-01,2.825304275141747312e-01,4.743722219717074751e-01,4.681915302092370945e-01
7.935194890502600407e-02,1.897815643969179289e-01,2.061699599383787496e-01,1.934670798218214582e-01,2.238047597869722016e-01,9.412316222395833432e-02,2.144041273920268553e-01,1.505718662362844074e-01,2.723043594498560926e-01,1.107567630418177101e-01,5.686610116398845699e-02,1.012586090486083806e-01,7.884851672069366491e-02,4.657430700975301874e-01,4.347293572574132958e-01,2.863372305498457782e-01
