5.678967165668724615e-01
5.795184697587781875e-01
6.944675431901153884e-01
7.499143231604439297e-01
7.727754206114713087e-01
9.792405822761022227e-01
8.332894247677162802e-01
8.692055185408007478e-01
7.500003461304853847e-01
9.634813822771830516e-01
8.880466724872084772e-01
7.646945918188219338e-01
9.588924407312608977e-01
8.880543442638113572e-01
9.795198417255300827e-01
1.000000000000000000e+00
1.000000000000000222e+00
9.498442914979773333e-01
9.999999999999996669e-01
